time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
7.520000000000005569e-01,5.268221128623853389e-01,-3.739886973763174804e+00,-7.828130339907635182e-01,-5.769861210466061152e+00,0.000000000000000000e+00,-1.447402477264404297e+00
7.540000000000005587e-01,5.252736027092999027e-01,-3.751486533107765808e+00,-7.655621128560279320e-01,-5.829897689682741024e+00,0.000000000000000000e+00,-1.445086717605590820e+00
7.560000000000005604e-01,5.237603659370492215e-01,-3.763207261776793544e+00,-7.475361849931554392e-01,-5.891034033567842165e+00,0.000000000000000000e+00,-1.442448616027832031e+00
7.580000000000005622e-01,5.222839668446270789e-01,-3.775051365310842844e+00,-7.287209658324138584e-01,-5.953276125934251262e+00,0.000000000000000000e+00,-1.439531803131103516e+00
7.600000000000005640e-01,5.208459991004031897e-01,-3.787021063418571920e+00,-7.091013712827384241e-01,-6.016632254556720127e+00,0.000000000000000000e+00,-1.436426162719726562e+00
7.620000000000005658e-01,5.194480882696014268e-01,-3.799118596994128794e+00,-6.886605861072802037e-01,-6.081115322949893987e+00,0.000000000000000000e+00,-1.433117866516113281e+00
7.640000000000005675e-01,5.180918932317516434e-01,-3.811346232523173061e+00,-6.673821152376301358e-01,-6.146738021056193269e+00,0.000000000000000000e+00,-1.429591417312622070e+00
7.660000000000005693e-01,5.167791054774378834e-01,-3.823706261580249954e+00,-6.452498469899995426e-01,-6.213512749661822099e+00,0.000000000000000000e+00,-1.425830602645874023e+00
7.680000000000005711e-01,5.155114482951759225e-01,-3.836201000218151691e+00,-6.222480997158458260e-01,-6.281451587961145222e+00,0.000000000000000000e+00,-1.421817541122436523e+00
7.700000000000005729e-01,5.142906758431405878e-01,-3.848832788245314607e+00,-5.983616904496854572e-01,-6.350566213921785774e+00,0.000000000000000000e+00,-1.417532920837402344e+00
7.720000000000005747e-01,5.131185720846593856e-01,-3.861603988352303229e+00,-5.735760026022664881e-01,-6.420867832923677909e+00,0.000000000000000000e+00,-1.412955880165100098e+00
7.740000000000005764e-01,5.119969495813571081e-01,-3.874516985086318588e+00,-5.478770608055071323e-01,-6.492367097012879285e+00,0.000000000000000000e+00,-1.408064723014831543e+00
7.760000000000005782e-01,5.109276481454591012e-01,-3.887574183693952357e+00,-5.212515971216422628e-01,-6.565074053746526417e+00,0.000000000000000000e+00,-1.402834415435791016e+00
7.780000000000005800e-01,5.099125333006185867e-01,-3.900778008735666269e+00,-4.936871768951250350e-01,-6.638997968677485595e+00,0.000000000000000000e+00,-1.397239804267883301e+00
7.800000000000005818e-01,5.089534945459041060e-01,-3.914130902491231634e+00,-4.651722701246722158e-01,-6.714147293592199972e+00,0.000000000000000000e+00,-1.391252279281616211e+00
7.820000000000005835e-01,5.080524433933493178e-01,-3.927635323130126643e+00,-4.356964077572773597e-01,-6.790529462426877494e+00,0.000000000000000000e+00,-1.384841561317443848e+00
7.840000000000005853e-01,5.072113111067826363e-01,-3.941293742543457768e+00,-4.052503255816113925e-01,-6.868150755963369214e+00,0.000000000000000000e+00,-1.377975940704345703e+00
7.860000000000005871e-01,5.064320461241578197e-01,-3.955108643893947562e+00,-3.738261395172067791e-01,-6.947016153535368943e+00,0.000000000000000000e+00,-1.370619535446166992e+00
7.880000000000005889e-01,5.057166110176952722e-01,-3.969082518699660778e+00,-3.414176375091002025e-01,-7.027129011954072801e+00,0.000000000000000000e+00,-1.362735509872436523e+00
7.900000000000005906e-01,5.050669788476948030e-01,-3.983217863374083567e+00,-3.080206025877109122e-01,-7.108490837686694874e+00,0.000000000000000000e+00,-1.354283928871154785e+00
7.920000000000005924e-01,5.044851286683715852e-01,-3.997517175106510834e+00,-2.736333555227961623e-01,-7.191100844142654935e+00,0.000000000000000000e+00,-1.345221877098083496e+00
7.940000000000005942e-01,5.039730396564643389e-01,-4.011982946679091278e+00,-2.382576269134205615e-01,-7.274955308219537287e+00,0.000000000000000000e+00,-1.335504055023193359e+00
7.960000000000005960e-01,5.035326829121908876e-01,-4.026617659659112114e+00,-2.019001010399164298e-01,-7.360046535363567344e+00,0.000000000000000000e+00,-1.325082540512084961e+00
7.980000000000005977e-01,5.031660088281203480e-01,-4.041423774690899862e+00,-1.645755404600350580e-01,-7.446360850616829730e+00,0.000000000000000000e+00,-1.313906908035278320e+00
8.000000000000005995e-01,5.028749247569833658e-01,-4.056403715672736610e+00,-1.263141174637083253e-01,-7.533874034327041613e+00,0.000000000000000000e+00,-1.301926136016845703e+00
8.020000000000006013e-01,5.026612471952520700e-01,-4.071559838301214818e+00,-8.718271725950746398e-02,-7.622538341592281164e+00,0.000000000000000000e+00,-1.289089322090148926e+00
8.040000000000006031e-01,5.025265643436761520e-01,-4.086894344133805035e+00,-4.737428498956593181e-02,-7.712228233756892593e+00,0.000000000000000000e+00,-1.275361657142639160e+00
8.060000000000006048e-01,5.024715310652487776e-01,-4.102408850488645342e+00,-8.132840499284796354e-03,-7.802178842415965931e+00,0.000000000000000000e+00,-1.262928724288940430e+00
8.080000000000006066e-01,5.024872334538009744e-01,-4.118099201422139366e+00,2.228016829170094415e-02,-7.887403756793185394e+00,0.000000000000000000e+00,-1.258594274520874023e+00
8.100000000000006084e-01,5.025591375810001260e-01,-4.133958072691482855e+00,4.966617432075594307e-02,-7.971667578355872585e+00,0.000000000000000000e+00,-1.259057044982910156e+00
8.120000000000006102e-01,5.026865113477816394e-01,-4.149986969039125562e+00,7.790455597809617383e-02,-8.057527789349579805e+00,0.000000000000000000e+00,-1.259517431259155273e+00
8.140000000000006120e-01,5.028716530258404704e-01,-4.166189474524520264e+00,1.074741095565150545e-01,-8.145306413254889577e+00,0.000000000000000000e+00,-1.259939312934875488e+00
8.160000000000006137e-01,5.031174073521085255e-01,-4.182569568295801510e+00,1.385354450404398807e-01,-8.235132835844124699e+00,0.000000000000000000e+00,-1.260313034057617188e+00
8.180000000000006155e-01,5.034268488281222753e-01,-4.199131434069362179e+00,1.711724156195488233e-01,-8.327091157548947464e+00,0.000000000000000000e+00,-1.260634064674377441e+00
8.200000000000006173e-01,5.038031874022351753e-01,-4.215879405691397963e+00,2.054407164047924450e-01,-8.421249905250276058e+00,0.000000000000000000e+00,-1.260902047157287598e+00
8.220000000000006191e-01,5.042497301905980445e-01,-4.232817947154504878e+00,2.413833435617536993e-01,-8.517671634753163801e+00,0.000000000000000000e+00,-1.261116027832031250e+00
8.240000000000006208e-01,5.047698631014774229e-01,-4.249951644966196262e+00,2.790367698439288335e-01,-8.616416729132454932e+00,0.000000000000000000e+00,-1.261275768280029297e+00
8.260000000000006226e-01,5.053670410553414705e-01,-4.267285205894047806e+00,3.184338761059452017e-01,-8.717545286864297083e+00,0.000000000000000000e+00,-1.261382818222045898e+00
8.280000000000006244e-01,5.060447825344075445e-01,-4.284823457605652308e+00,3.596055334303933093e-01,-8.821118240162189039e+00,0.000000000000000000e+00,-1.261437058448791504e+00
8.300000000000006262e-01,5.068066664884856021e-01,-4.302571350923834359e+00,4.025814531131322593e-01,-8.927197897681232064e+00,0.000000000000000000e+00,-1.261439323425292969e+00
8.320000000000006279e-01,5.076563306346575377e-01,-4.320533963089678409e+00,4.473907658424211009e-01,-9.035848431167538664e+00,0.000000000000000000e+00,-1.261391878128051758e+00
8.340000000000006297e-01,5.085974707281968321e-01,-4.338716501910541368e+00,4.940624313009949753e-01,-9.147136284475932300e+00,0.000000000000000000e+00,-1.261294364929199219e+00
8.360000000000006315e-01,5.096338404376886677e-01,-4.357124310436780945e+00,5.426254415629275796e-01,-9.261130298365698010e+00,0.000000000000000000e+00,-1.261149406433105469e+00
8.380000000000006333e-01,5.107692516968642682e-01,-4.375762872161752526e+00,5.931091003191490962e-01,-9.377902112895949216e+00,0.000000000000000000e+00,-1.260957598686218262e+00
8.400000000000006350e-01,5.120075754487163344e-01,-4.394637816727444246e+00,6.455431383625678254e-01,-9.497526271830819766e+00,0.000000000000000000e+00,-1.260720849037170410e+00
8.420000000000006368e-01,5.133527426771435920e-01,-4.413754926014044067e+00,6.999578879041520318e-01,-9.620080503742684641e+00,0.000000000000000000e+00,-1.260440587997436523e+00
8.440000000000006386e-01,5.148087457254091337e-01,-4.433120140685606891e+00,7.563843959868604694e-01,-9.745645897431632676e+00,0.000000000000000000e+00,-1.260117769241333008e+00
8.460000000000006404e-01,5.163796398292912482e-01,-4.452739567082747207e+00,8.148545264738134009e-01,-9.874307073910809862e+00,0.000000000000000000e+00,-1.259754896163940430e+00
8.480000000000006422e-01,5.180695448999935726e-01,-4.472619484577037952e+00,8.754011085495231326e-01,-1.000615247668732977e+01,0.000000000000000000e+00,-1.259352684020996094e+00
8.500000000000006439e-01,5.198826475114022294e-01,-4.492766353312367400e+00,9.380579923567136102e-01,-1.014127446796372745e+01,0.000000000000000000e+00,-1.257124304771423340e+00
8.520000000000006457e-01,5.218231541081600477e-01,-4.513186714641293840e+00,1.002810942436430208e+00,-1.027966158470563407e+01,0.000000000000000000e+00,-1.250973224639892578e+00
8.540000000000006475e-01,5.238951830808332710e-01,-4.533886959605805345e+00,1.069585807854524617e+00,-1.042117454756906447e+01,0.000000000000000000e+00,-1.244501590728759766e+00
8.560000000000006493e-01,5.261028003974893563e-01,-4.554873416543528286e+00,1.138404857491424726e+00,-1.056589059926437280e+01,0.000000000000000000e+00,-1.237961530685424805e+00
8.580000000000006510e-01,5.284501242369356033e-01,-4.576152586994010285e+00,1.209298081178004747e+00,-1.071390576787825211e+01,0.000000000000000000e+00,-1.231738924980163574e+00
8.600000000000006528e-01,5.309413447908178929e-01,-4.597731192535172262e+00,1.282307574929932859e+00,-1.086534416954249060e+01,0.000000000000000000e+00,-1.225205779075622559e+00
8.620000000000006546e-01,5.335807199093877129e-01,-4.619616168138541035e+00,1.357458805796562196e+00,-1.102029496541459963e+01,0.000000000000000000e+00,-1.218346595764160156e+00
8.640000000000006564e-01,5.363725585722265432e-01,-4.641814629463574704e+00,1.434777434855105227e+00,-1.117884968529813072e+01,0.000000000000000000e+00,-1.211146354675292969e+00
8.660000000000006581e-01,5.393212212447469067e-01,-4.664333877567218956e+00,1.514289282632006017e+00,-1.134110219451850377e+01,0.000000000000000000e+00,-1.203588485717773438e+00
8.680000000000006599e-01,5.424311200837257374e-01,-4.687181403376543543e+00,1.596020211736120631e+00,-1.150714848841786875e+01,0.000000000000000000e+00,-1.195656061172485352e+00
8.700000000000006617e-01,5.457067189142721375e-01,-4.710364891774355911e+00,1.679996015117678709e+00,-1.167708650965854567e+01,0.000000000000000000e+00,-1.187330842018127441e+00
8.720000000000006635e-01,5.491525329216790929e-01,-4.733892225195760695e+00,1.766242241633388943e+00,-1.185101583988430818e+01,0.000000000000000000e+00,-1.178594946861267090e+00
8.740000000000006652e-01,5.527731280060986796e-01,-4.757771486645796521e+00,1.854784032586755727e+00,-1.202903742756285688e+01,0.000000000000000000e+00,-1.169427871704101562e+00
8.760000000000006670e-01,5.565731196727394803e-01,-4.782010961886459022e+00,1.945645818914137459e+00,-1.221125302629754827e+01,0.000000000000000000e+00,-1.159809589385986328e+00
8.780000000000006688e-01,5.605571713569114101e-01,-4.806619140604493801e+00,2.038851058031641905e+00,-1.239776473535225598e+01,0.000000000000000000e+00,-1.149718523025512695e+00
8.800000000000006706e-01,5.647299920967446818e-01,-4.831604716402338795e+00,2.134421842609108388e+00,-1.258867427842106324e+01,0.000000000000000000e+00,-1.139133095741271973e+00
8.820000000000006724e-01,5.690963333983626304e-01,-4.856976585310953887e+00,2.232378482661224517e+00,-1.278408224341289312e+01,0.000000000000000000e+00,-1.128031969070434570e+00
8.840000000000006741e-01,5.736609851892285894e-01,-4.882743842636839915e+00,2.332739009498639771e+00,-1.298408717258480216e+01,0.000000000000000000e+00,-1.116389751434326172e+00
8.860000000000006759e-01,5.784287705346981001e-01,-4.908915777482326881e+00,2.435518431450071741e+00,-1.318878413903350477e+01,0.000000000000000000e+00,-1.104185342788696289e+00
8.880000000000006777e-01,5.834045390282668331e-01,-4.935501864795354798e+00,2.540728150830783960e+00,-1.339826369678443463e+01,0.000000000000000000e+00,-1.091393947601318359e+00
8.900000000000006795e-01,5.885931586147152839e-01,-4.962511754477050729e+00,2.648374974701164675e+00,-1.361260997891990776e+01,0.000000000000000000e+00,-1.077993035316467285e+00
8.920000000000006812e-01,5.939995054818313358e-01,-4.989955256818060292e+00,2.758460170319273264e+00,-1.383189892275131605e+01,0.000000000000000000e+00,-1.063959360122680664e+00
8.940000000000006830e-01,5.996284517841973249e-01,-5.017842323813878735e+00,2.870978236781228876e+00,-1.405619591386203737e+01,0.000000000000000000e+00,-1.049270629882812500e+00
8.960000000000006848e-01,6.054848507650084644e-01,-5.046183025489760610e+00,2.985915527062134256e+00,-1.428555314257014786e+01,0.000000000000000000e+00,-1.038367509841918945e+00
8.980000000000006866e-01,6.115736890364948941e-01,-5.074987885004643928e+00,3.103420057183611469e+00,-1.452037316002283873e+01,0.000000000000000000e+00,-1.043439030647277832e+00
9.000000000000006883e-01,6.179007265005217464e-01,-5.104269252939672263e+00,3.224120520214036834e+00,-1.476208663419448897e+01,0.000000000000000000e+00,-1.048598766326904297e+00
9.020000000000006901e-01,6.244723943049580450e-01,-5.134041077660586261e+00,3.348054779910558665e+00,-1.501085290185922716e+01,0.000000000000000000e+00,-1.053850889205932617e+00
9.040000000000006919e-01,6.312951905212218495e-01,-5.164317613048647893e+00,3.475251507718212007e+00,-1.526681740420112376e+01,0.000000000000000000e+00,-1.059201717376708984e+00
9.060000000000006937e-01,6.383756593997236273e-01,-5.195113386239673225e+00,3.605727750207558202e+00,-1.553010707219847042e+01,0.000000000000000000e+00,-1.064656496047973633e+00
9.080000000000006954e-01,6.457203651756842078e-01,-5.226443154948728242e+00,3.739485900037215593e+00,-1.580082450264187877e+01,0.000000000000000000e+00,-1.070222616195678711e+00
9.100000000000006972e-01,6.533358594213372061e-01,-5.258321852373175176e+00,3.876510260561038645e+00,-1.607904133779442191e+01,0.000000000000000000e+00,-1.075905799865722656e+00
9.120000000000006990e-01,6.612286407715302072e-01,-5.290764517314851645e+00,4.016762840928317146e+00,-1.636479007685083786e+01,0.000000000000000000e+00,-1.081714391708374023e+00
9.140000000000007008e-01,6.694051057462944154e-01,-5.323786206951607980e+00,4.160178646870180685e+00,-1.665805489015535557e+01,0.000000000000000000e+00,-1.087655305862426758e+00
9.160000000000007025e-01,6.778714892345304444e-01,-5.357401889352427560e+00,4.306660037707769284e+00,-1.695876052087789532e+01,0.000000000000000000e+00,-1.093738675117492676e+00
9.180000000000007043e-01,6.866337930807845380e-01,-5.391626312573260194e+00,4.456070463925114744e+00,-1.726675994507265699e+01,0.000000000000000000e+00,-1.099974155426025391e+00
9.200000000000007061e-01,6.956977011152204460e-01,-5.426473846948055346e+00,4.608227164496671691e+00,-1.758181988873526791e+01,0.000000000000000000e+00,-1.106372833251953125e+00
9.220000000000007079e-01,7.050684787600786096e-01,-5.461958296739619634e+00,4.762893045109724888e+00,-1.790360466659738137e+01,0.000000000000000000e+00,-1.112945079803466797e+00
9.240000000000007097e-01,7.147508553901936734e-01,-5.498092677388552119e+00,4.919767559532878032e+00,-1.823165795059917471e+01,0.000000000000000000e+00,-1.119704961776733398e+00
9.260000000000007114e-01,7.247488878302785764e-01,-5.534888955000626609e+00,5.078476984714981768e+00,-1.856538327700038593e+01,0.000000000000000000e+00,-1.126666545867919922e+00
9.280000000000007132e-01,7.350658035238418764e-01,-5.572357744982658012e+00,5.238563849402747330e+00,-1.890402275044602121e+01,0.000000000000000000e+00,-1.145199537277221680e+00
9.300000000000007150e-01,7.457044294186061517e-01,-5.610509253392875983e+00,5.400088227717664502e+00,-1.924793048240232807e+01,0.000000000000000000e+00,-1.165729045867919922e+00
9.320000000000007168e-01,7.566671413003890345e-01,-5.649353194774252351e+00,5.562532887214576505e+00,-1.959624945338880408e+01,0.000000000000000000e+00,-1.185724020004272461e+00
9.340000000000007185e-01,7.679550323922043065e-01,-5.688897062936169924e+00,5.725129533033773477e+00,-1.994761009347304537e+01,0.000000000000000000e+00,-1.205139160156250000e+00
9.360000000000007203e-01,7.795675264773667124e-01,-5.729145352365747179e+00,5.886975388765269379e+00,-2.030037928826872218e+01,0.000000000000000000e+00,-1.223932504653930664e+00
9.380000000000007221e-01,7.915020997876075493e-01,-5.770099012213227851e+00,6.047024489903066957e+00,-2.065264232321897353e+01,0.000000000000000000e+00,-1.242061376571655273e+00
9.400000000000007239e-01,8.037539883261508589e-01,-5.811754869758008368e+00,6.204082046352360713e+00,-2.100219086775674526e+01,0.000000000000000000e+00,-1.259490728378295898e+00
9.420000000000007256e-01,8.163158888910242439e-01,-5.854105039812150579e+00,6.356804035846012724e+00,-2.134652144746879898e+01,0.000000000000000000e+00,-1.276186704635620117e+00
9.440000000000007274e-01,8.291776649729928339e-01,-5.897136342413388022e+00,6.503702746220140440e+00,-2.168284579346265417e+01,0.000000000000000000e+00,-1.292122602462768555e+00
9.460000000000007292e-01,8.423260717308765910e-01,-5.940829757318794258e+00,6.643160560667029202e+00,-2.200811780428675490e+01,0.000000000000000000e+00,-1.303599715232849121e+00
9.480000000000007310e-01,8.557442825758477811e-01,-5.985159454495404319e+00,6.773216764426972070e+00,-2.231858062293303746e+01,0.000000000000000000e+00,-1.313632726669311523e+00
9.500000000000007327e-01,8.694116522021403393e-01,-6.030092318386349071e+00,6.892021122206546835e+00,-2.261072096661242270e+01,0.000000000000000000e+00,-1.323551177978515625e+00
9.520000000000007345e-01,8.833038851180740059e-01,-6.075588317943415362e+00,6.997782228475765365e+00,-2.288115369670183341e+01,0.000000000000000000e+00,-1.333330869674682617e+00
9.540000000000007363e-01,8.973931206342320444e-01,-6.121600687924877882e+00,7.088735657695173664e+00,-2.312654854822705275e+01,0.000000000000000000e+00,-1.342943429946899414e+00
9.560000000000007381e-01,9.116480446165816653e-01,-6.168076154575833137e+00,7.163202626674627815e+00,-2.334374782303184759e+01,0.000000000000000000e+00,-1.352361559867858887e+00
9.580000000000007399e-01,9.260341229153208342e-01,-6.214955405530182553e+00,7.219652337876750536e+00,-2.352989155723340531e+01,0.000000000000000000e+00,-1.361555337905883789e+00
9.600000000000007416e-01,9.405139589092433861e-01,-6.262173808836223543e+00,7.256762938380352246e+00,-2.368253982457684614e+01,0.000000000000000000e+00,-1.370495796203613281e+00
9.620000000000007434e-01,9.550477678626300149e-01,-6.309662366200116779e+00,7.273476514049934671e+00,-2.379978290432302046e+01,0.000000000000000000e+00,-1.465832471847534180e+00
9.640000000000007452e-01,9.695997820057231653e-01,-6.357361174804060155e+00,7.274865725440178288e+00,-2.389262229642230650e+01,0.000000000000000000e+00,-1.463611364364624023e+00
9.660000000000007470e-01,9.841322714232175750e-01,-6.405206755925537010e+00,7.253907221342545064e+00,-2.394650291486822979e+01,0.000000000000000000e+00,-1.461219429969787598e+00
9.680000000000007487e-01,9.986003839286613504e-01,-6.453121096859013583e+00,7.210504572844840254e+00,-2.396145005538667760e+01,0.000000000000000000e+00,-1.458647727966308594e+00
9.700000000000007505e-01,1.012959432249242564e+00,-6.501026949136107014e+00,7.144916226076336585e+00,-2.393819651303505580e+01,0.000000000000000000e+00,-1.455887913703918457e+00
9.720000000000007523e-01,1.027165580390893673e+00,-6.548849194503774562e+00,7.057729188209072468e+00,-2.387812764256735321e+01,0.000000000000000000e+00,-1.452933073043823242e+00
9.740000000000007541e-01,1.041176461023346267e+00,-6.596516068024385504e+00,6.949817011339882278e+00,-2.378319475465894683e+01,0.000000000000000000e+00,-1.449777245521545410e+00
9.760000000000007558e-01,1.054951696700891617e+00,-6.643960183618094817e+00,6.822286467528554610e+00,-2.365580584634676597e+01,0.000000000000000000e+00,-1.446415424346923828e+00
9.780000000000007576e-01,1.068453307424216625e+00,-6.691119327189579913e+00,6.676418082426977207e+00,-2.349870422482757348e+01,0.000000000000000000e+00,-1.442844390869140625e+00
9.800000000000007594e-01,1.081645997424563133e+00,-6.737937003653484247e+00,6.513605619094151145e+00,-2.331484539905790143e+01,0.000000000000000000e+00,-1.439062237739562988e+00
9.820000000000007612e-01,1.094497323478760276e+00,-6.784362743338220980e+00,6.335298764470875810e+00,-2.310728086064390752e+01,0.000000000000000000e+00,-1.435068607330322266e+00
9.840000000000007629e-01,1.106977754655603663e+00,-6.830352188610374853e+00,6.142952314159529692e+00,-2.287905540706469409e+01,0.000000000000000000e+00,-1.430864214897155762e+00
9.860000000000007647e-01,1.119060638675817509e+00,-6.875866992171496328e+00,5.937983837890092431e+00,-2.263312195773170288e+01,0.000000000000000000e+00,-1.426451683044433594e+00
9.880000000000007665e-01,1.130722092969283610e+00,-6.920874564211729307e+00,5.721740768503707386e+00,-2.237227569533716220e+01,0.000000000000000000e+00,-1.421834945678710938e+00
9.900000000000007683e-01,1.141940839240822791e+00,-6.965347706896681146e+00,5.495476741867934223e+00,-2.209910708029577364e+01,0.000000000000000000e+00,-1.417019128799438477e+00
9.920000000000007701e-01,1.152697999394291406e+00,-7.009264172520069280e+00,5.260336444146029855e+00,-2.181597214029336840e+01,0.000000000000000000e+00,-1.412010788917541504e+00
9.940000000000007718e-01,1.162976868707326972e+00,-7.052606177513837338e+00,5.017347795318091386e+00,-2.152497757988489369e+01,0.000000000000000000e+00,-1.406817555427551270e+00
9.960000000000007736e-01,1.172762679537592723e+00,-7.095359899061384645e+00,4.767420063452724399e+00,-2.122797779036564947e+01,0.000000000000000000e+00,-1.401448369026184082e+00
9.980000000000007754e-01,1.182042366063420724e+00,-7.137514975310165433e+00,4.511346561037096414e+00,-2.092658097870056721e+01,0.000000000000000000e+00,-1.395913243293762207e+00
1.000000000000000666e+00,1.190804337902464649e+00,-7.179064024706850233e+00,4.249810628242058463e+00,-2.062216175475228042e+01,0.000000000000000000e+00,-1.390222787857055664e+00
1.002000000000000668e+00,1.199038268046147326e+00,-7.220002195047364069e+00,3.983393799475912544e+00,-2.031587792059289299e+01,0.000000000000000000e+00,-1.384388923645019531e+00
1.004000000000000670e+00,1.206734898605805073e+00,-7.260326748879871950e+00,3.712585315893255800e+00,-2.000868976543086575e+01,0.000000000000000000e+00,-1.378424406051635742e+00
1.006000000000000671e+00,1.213885866276523950e+00,-7.300036688676814656e+00,3.437792230467217713e+00,-1.970138033821660528e+01,0.000000000000000000e+00,-1.372342348098754883e+00
1.008000000000000673e+00,1.220483548164540633e+00,-7.339132422648942722e+00,3.159349594304853959e+00,-1.939457567306531161e+01,0.000000000000000000e+00,-1.366156697273254395e+00
1.010000000000000675e+00,1.226520927798737892e+00,-7.377615470433902090e+00,2.877530405045126916e+00,-1.908876434128268684e+01,0.000000000000000000e+00,-1.359882116317749023e+00
1.012000000000000677e+00,1.231991480566863695e+00,-7.415488206753274802e+00,2.592555052661137172e+00,-1.878431580893921193e+01,0.000000000000000000e+00,-1.353533387184143066e+00
1.014000000000000679e+00,1.236889077400749049e+00,-7.452753640318747763e+00,2.304600106826426575e+00,-1.848149729885009052e+01,0.000000000000000000e+00,-1.347126364707946777e+00
1.016000000000000680e+00,1.241207905385105947e+00,-7.489415224999597775e+00,2.013806448197731580e+00,-1.818048918132030778e+01,0.000000000000000000e+00,-1.340676426887512207e+00
1.018000000000000682e+00,1.244942403870334502e+00,-7.525476700081984660e+00,1.720286647787402590e+00,-1.788139868618760886e+01,0.000000000000000000e+00,-1.334199309349060059e+00
1.020000000000000684e+00,1.248087214743915041e+00,-7.560941956566371580e+00,1.424131766035110269e+00,-1.758427225748438971e+01,0.000000000000000000e+00,-1.327711582183837891e+00
1.022000000000000686e+00,1.250637145850981069e+00,-7.595814926980582804e+00,1.125417756127677915e+00,-1.728910678034014481e+01,0.000000000000000000e+00,-1.321228981018066406e+00
1.024000000000000687e+00,1.252587147172756321e+00,-7.630099496847579488e+00,8.242119945326329411e-01,-1.699586020317682866e+01,0.000000000000000000e+00,-1.314767599105834961e+00
1.026000000000000689e+00,1.253932301937321414e+00,-7.663799438775416029e+00,5.205825470002132249e-01,-1.670446444186926982e+01,0.000000000000000000e+00,-1.308343052864074707e+00
1.028000000000000691e+00,1.254667849586074579e+00,-7.696918385537689034e+00,2.146302039058503031e-01,-1.641486121906892848e+01,0.000000000000000000e+00,-1.301970958709716797e+00
1.030000000000000693e+00,1.254789655772974966e+00,-7.729460269214722956e+00,-9.061302887055122657e-02,-1.612997690989387323e+01,0.000000000000000000e+00,-1.295652031898498535e+00
1.032000000000000695e+00,1.254313861969713839e+00,-7.761449313235992520e+00,-3.854525507114472394e-01,-1.585939317547025773e+01,0.000000000000000000e+00,-1.296605825424194336e+00
1.034000000000000696e+00,1.253246602691248990e+00,-7.792898953197205714e+00,-6.821296663180471676e-01,-1.559048573861249487e+01,0.000000000000000000e+00,-1.301601529121398926e+00
1.036000000000000698e+00,1.251584216181935272e+00,-7.823812489902236322e+00,-9.805742292429299178e-01,-1.532325861803596112e+01,0.000000000000000000e+00,-1.305069684982299805e+00
1.038000000000000700e+00,1.249323166077499048e+00,-7.854192998955577210e+00,-1.280781401162838451e+00,-1.505743128065478587e+01,0.000000000000000000e+00,-1.302866697311401367e+00
1.040000000000000702e+00,1.246459832729264861e+00,-7.884042743602333481e+00,-1.582840944688984175e+00,-1.479247047546157035e+01,0.000000000000000000e+00,-1.299685120582580566e+00
1.042000000000000703e+00,1.242990587995863150e+00,-7.913363254363832588e+00,-1.886673445408611594e+00,-1.452817457357878617e+01,0.000000000000000000e+00,-1.295117378234863281e+00
1.044000000000000705e+00,1.238911968379242889e+00,-7.942155639759388208e+00,-2.192193603300921279e+00,-1.426432339618962963e+01,0.000000000000000000e+00,-1.290449380874633789e+00
1.046000000000000707e+00,1.234220736284783904e+00,-7.970420658493751809e+00,-2.499261134924716909e+00,-1.400078705985274752e+01,0.000000000000000000e+00,-1.285685181617736816e+00
1.048000000000000709e+00,1.228913950290002610e+00,-7.998158815312157444e+00,-2.807720097109034807e+00,-1.373744169593407527e+01,0.000000000000000000e+00,-1.280829548835754395e+00
1.050000000000000711e+00,1.222988996770782100e+00,-8.025370374278539387e+00,-3.117398600238896034e+00,-1.347417068310255317e+01,0.000000000000000000e+00,-1.275887727737426758e+00
1.052000000000000712e+00,1.216443621952345566e+00,-8.052055374390459264e+00,-3.428108678751646377e+00,-1.321086574545000225e+01,0.000000000000000000e+00,-1.270864009857177734e+00
1.054000000000000714e+00,1.209275964001167436e+00,-8.078213647167430622e+00,-3.739646382557168636e+00,-1.294742782684978799e+01,0.000000000000000000e+00,-1.265764713287353516e+00
1.056000000000000716e+00,1.201484584823673041e+00,-8.103844836030079435e+00,-4.051791980632423851e+00,-1.268376800703891583e+01,0.000000000000000000e+00,-1.260594487190246582e+00
1.058000000000000718e+00,1.193068501159066930e+00,-8.128948417151391936e+00,-4.364310462271062008e+00,-1.241980805944184318e+01,0.000000000000000000e+00,-1.255358695983886719e+00
1.060000000000000719e+00,1.184027214541981232e+00,-8.153523721439057681e+00,-4.676952165905138514e+00,-1.215548102481334958e+01,0.000000000000000000e+00,-1.264938831329345703e+00
1.062000000000000721e+00,1.174361118756309219e+00,-8.177570809931953733e+00,-4.989078331569198888e+00,-1.189158110789015410e+01,0.000000000000000000e+00,-1.402689099311828613e+00
1.064000000000000723e+00,1.164074719158793902e+00,-8.201097739253228269e+00,-5.297243950556840275e+00,-1.163528887137382384e+01,0.000000000000000000e+00,-1.459251403808593750e+00
1.066000000000000725e+00,1.153173952643581357e+00,-8.224114898046128275e+00,-5.603411580478405263e+00,-1.138179717251336776e+01,0.000000000000000000e+00,-1.469323873519897461e+00
1.068000000000000727e+00,1.141661861396362054e+00,-8.246625195334694070e+00,-5.908522221040503730e+00,-1.112842499267460994e+01,0.000000000000000000e+00,-1.466670513153076172e+00
